time,pr_mean,pr_stdev,pr_min,pr_max
1951-07-15 18:00:00,5.338682,0.96186274,4.0,9.0
1951-07-16 18:00:00,0.24699141,0.3291447,0.0,1.7
1951-07-17 18:00:00,0.051862463,0.16438903,0.0,1.1
1951-07-18 18:00:00,0.882808,0.41970396,0.3,2.6
1951-07-19 18:00:00,0.08595989,0.2327191,0.0,1.3
1951-07-20 18:00:00,1.0681949,0.720826,0.3,4.4
1951-07-21 18:00:00,0.031232093,0.0806416,0.0,0.5
1951-07-22 18:00:00,0.34727794,0.43680894,0.0,1.5
1951-07-23 18:00:00,0.12750717,0.14178489,0.0,0.6
1951-07-24 18:00:00,19.441833,6.461579,7.9,33.9
1951-07-25 18:00:00,8.127507,3.859538,1.7,16.3
1951-07-26 18:00:00,0.5103152,0.7829539,0.0,4.4
1951-07-27 18:00:00,0.14240688,0.39098868,0.0,2.2
1951-07-28 18:00:00,0.08595989,0.2327191,0.0,1.3
1951-07-29 18:00:00,0.0,0.0,0.0,0.0
1951-07-30 18:00:00,0.0,0.0,0.0,0.0
1951-07-31 18:00:00,5.882808,2.8147671,0.1,17.0
1951-08-01 18:00:00,6.587106,4.512546,0.1,19.8
1951-08-02 18:00:00,0.021489972,0.064431064,0.0,0.4
1951-08-03 18:00:00,0.0,0.0,0.0,0.0
1951-08-04 18:00:00,2.95043,2.5452874,0.0,11.7
1951-08-05 18:00:00,0.79340976,0.9047706,0.0,3.9
1951-08-06 18:00:00,0.0,0.0,0.0,0.0
1951-08-07 18:00:00,7.0137534,5.6191072,0.1,22.7
1951-08-08 18:00:00,4.7449856,1.4225605,0.3,8.0
1951-08-09 18:00:00,5.138682,3.355109,2.1,17.0
1951-08-10 18:00:00,1.1002865,0.99345994,0.0,3.6
1951-08-11 18:00:00,0.2320917,0.58964455,0.0,3.3
1951-08-12 18:00:00,2.7257879,0.85617244,1.1,4.7
1951-08-13 18:00:00,2.3627508,1.3535222,0.1,5.1
1951-08-14 18:00:00,0.35673353,0.24528024,0.0,1.0
1951-08-15 18:00:00,0.060458455,0.12316652,0.0,0.7
1951-08-16 18:00:00,0.14269342,0.25746098,0.0,1.0
1951-08-17 18:00:00,0.102005735,0.13677199,0.0,0.6
1951-08-18 18:00:00,0.054441262,0.08267754,0.0,0.4
1951-08-19 18:00:00,1.4452722,0.6808151,0.1,3.1
1951-08-20 18:00:00,10.840402,1.6050603,7.4,14.8
1951-08-21 18:00:00,3.0401146,0.91064763,1.6,5.7
1951-08-22 18:00:00,0.017765043,0.03822182,0.0,0.1
1951-08-23 18:00:00,0.0,0.0,0.0,0.0
1951-08-24 18:00:00,0.0,0.0,0.0,0.0
1951-08-25 18:00:00,2.569341,1.6731848,0.0,11.2
1951-08-26 18:00:00,0.019197708,0.07184382,0.0,0.6
1951-08-27 18:00:00,1.3965616,0.8048134,0.1,3.7
1951-08-28 18:00:00,0.2765043,0.22165912,0.0,0.8
1951-08-29 18:00:00,0.0,0.0,0.0,0.0
1951-08-30 18:00:00,8.637822,1.1710705,6.4,11.5
1951-08-31 18:00:00,13.011461,4.160627,8.1,24.1
1951-09-01 18:00:00,1.082808,0.84980506,0.0,4.1
1951-09-02 18:00:00,4.5249286,1.1673852,2.8,7.1
1951-09-03 18:00:00,10.738969,1.0759816,8.6,14.0
1951-09-04 18:00:00,0.0,0.0,0.0,0.0
1951-09-05 18:00:00,0.0,0.0,0.0,0.0
1951-09-06 18:00:00,0.0,0.0,0.0,0.0
1951-09-07 18:00:00,0.013180516,0.033827882,0.0,0.1
1951-09-08 18:00:00,0.017191978,0.03773107,0.0,0.1
1951-09-09 18:00:00,0.0,0.0,0.0,0.0
1951-09-10 18:00:00,0.0,0.0,0.0,0.0
1951-09-11 18:00:00,0.15444127,0.17709544,0.0,1.2
1951-09-12 18:00:00,0.0,0.0,0.0,0.0
1951-09-13 18:00:00,10.19341,2.1436484,6.3,14.6
1951-09-14 18:00:00,3.8326647,0.92052,0.7,5.6
1951-09-15 18:00:00,1.5123209,0.84327275,0.0,6.9
1951-09-16 18:00:00,7.4808025,1.950271,0.5,10.8
1951-09-17 18:00:00,0.5876791,0.3471415,0.0,1.6
1951-09-18 18:00:00,3.2352436,1.0098037,1.3,6.0
1951-09-19 18:00:00,1.2378223,1.0084468,0.0,5.6
1951-09-20 18:00:00,1.674212,0.67685413,0.1,4.7
1951-09-21 18:00:00,0.0014326648,0.011883347,0.0,0.1
1951-09-22 18:00:00,0.0,0.0,0.0,0.0
1951-09-23 18:00:00,11.12235,2.9704204,2.1,16.1
1951-09-24 18:00:00,0.68223494,0.63089025,0.0,3.2
1951-09-25 18:00:00,0.0,0.0,0.0,0.0
1951-09-26 18:00:00,1.1011461,0.5996167,0.2,3.4
1951-09-27 18:00:00,0.0120343845,0.053781252,0.0,0.4
1951-09-28 18:00:00,0.014326648,0.03503444,0.0,0.1
1951-09-29 18:00:00,1.3664757,0.53437096,0.1,2.9
1951-09-30 18:00:00,0.0,0.0,0.0,0.0
1951-10-01 18:00:00,0.030659026,0.07420927,0.0,0.4
1951-10-02 18:00:00,0.0,0.0,0.0,0.0
1951-10-03 18:00:00,0.0,0.0,0.0,0.0
1951-10-04 18:00:00,0.0,0.0,0.0,0.0
1951-10-05 18:00:00,0.0,0.0,0.0,0.0
1951-10-06 18:00:00,0.0,0.0,0.0,0.0
1951-10-07 18:00:00,0.0,0.0,0.0,0.0
1951-10-08 18:00:00,0.0,0.0,0.0,0.0
1951-10-09 18:00:00,0.0,0.0,0.0,0.0
1951-10-10 18:00:00,0.0,0.0,0.0,0.0
1951-10-11 18:00:00,0.0,0.0,0.0,0.0
1951-10-12 18:00:00,0.0,0.0,0.0,0.0
1951-10-13 18:00:00,0.0,0.0,0.0,0.0
1951-10-14 18:00:00,0.0,0.0,0.0,0.0
1951-10-15 18:00:00,0.0,0.0,0.0,0.0
1951-10-16 18:00:00,0.0,0.0,0.0,0.0
1951-10-17 18:00:00,0.0,0.0,0.0,0.0
1951-10-18 18:00:00,0.0722063,0.10462652,0.0,0.4
1951-10-19 18:00:00,0.032664757,0.05684196,0.0,0.2
1951-10-20 18:00:00,0.0,0.0,0.0,0.0
1951-10-21 18:00:00,0.0,0.0,0.0,0.0
1951-10-22 18:00:00,5.5234957,2.217311,1.8,11.5
1951-10-23 18:00:00,0.4008596,0.76392466,0.0,3.3
1951-10-24 18:00:00,0.25157595,0.33935568,0.0,1.4
1951-10-25 18:00:00,0.0,0.0,0.0,0.0
1951-10-26 18:00:00,0.0,0.0,0.0,0.0
1951-10-27 18:00:00,0.0,0.0,0.0,0.0
1951-10-28 18:00:00,0.053008597,0.082742065,0.0,0.3
1951-10-29 18:00:00,0.0,0.0,0.0,0.0
1951-10-30 18:00:00,1.0851003,1.3816465,0.0,5.5
1951-10-31 18:00:00,1.9802293,0.5984545,0.8,4.1
1951-11-01 18:00:00,1.7446991,1.2214214,0.1,5.3
1951-11-02 18:00:00,0.09484241,0.13210568,0.0,0.5
1951-11-03 18:00:00,2.2610316,1.11233,0.5,6.1
1951-11-04 18:00:00,0.0,0.0,0.0,0.0
1951-11-05 18:00:00,0.0,0.0,0.0,0.0
1951-11-06 18:00:00,0.3120344,0.47059512,0.0,3.8
1951-11-07 18:00:00,1.0272206,0.42833522,0.0,2.1
1951-11-08 18:00:00,1.566189,0.33136442,0.9,2.5
1951-11-09 18:00:00,0.01547278,0.0361645,0.0,0.1
1951-11-10 18:00:00,0.011174785,0.036557384,0.0,0.2
1951-11-11 18:00:00,0.23581663,0.090244696,0.0,0.5
1951-11-12 18:00:00,21.595129,4.6478825,10.4,35.3
1951-11-13 18:00:00,23.098568,5.406223,11.0,44.5
1951-11-14 18:00:00,4.012894,1.7743088,1.5,10.0
1951-11-15 18:00:00,2.8567336,0.622401,0.8,5.0
1951-11-16 18:00:00,3.2100286,0.87285537,0.5,4.9
1951-11-17 18:00:00,0.114040114,0.12440349,0.0,0.5
1951-11-18 18:00:00,0.0,0.0,0.0,0.0
1951-11-19 18:00:00,0.0,0.0,0.0,0.0
1951-11-20 18:00:00,0.37335244,0.53067017,0.0,2.2
1951-11-21 18:00:00,2.7845273,0.97618705,0.5,4.6
1951-11-22 18:00:00,0.18739255,0.18061125,0.0,0.8
1951-11-23 18:00:00,2.0051575,0.72868115,0.9,5.2
1951-11-24 18:00:00,12.468481,2.7791967,3.9,22.0
1951-11-25 18:00:00,7.591977,1.3583843,4.4,12.0
1951-11-26 18:00:00,0.36389685,0.46832353,0.0,2.9
1951-11-27 18:00:00,1.3891118,0.5857394,0.5,3.0
1951-11-28 18:00:00,8.334957,3.9860766,2.9,21.1
1951-11-29 18:00:00,9.314899,3.981491,4.9,25.4
1951-11-30 18:00:00,1.0702006,0.6675664,0.0,2.7
1951-12-01 18:00:00,0.016618911,0.04490073,0.0,0.2
1951-12-02 18:00:00,1.083381,0.74237984,0.0,3.1
1951-12-03 18:00:00,3.3681948,1.0028855,1.2,6.5
1951-12-04 18:00:00,2.5931232,1.0050638,1.3,6.3
1951-12-05 18:00:00,0.0,0.0,0.0,0.0
1951-12-06 18:00:00,1.5014327,0.5596491,0.4,4.1
1951-12-07 18:00:00,0.030659026,0.14855511,0.0,1.5
1951-12-08 18:00:00,0.5355301,0.3232155,0.0,2.4
1951-12-09 18:00:00,4.7885385,1.1196527,2.0,7.2
1951-12-10 18:00:00,6.94298,1.8718203,3.4,12.5
1951-12-11 18:00:00,3.2008595,1.2775444,0.8,6.3
1951-12-12 18:00:00,0.00085959886,0.009231521,0.0,0.1
1951-12-13 18:00:00,0.0,0.0,0.0,0.0
1951-12-14 18:00:00,0.0,0.0,0.0,0.0
1951-12-15 18:00:00,2.216619,1.0874954,0.5,6.0
1951-12-16 18:00:00,6.1862464,0.8299791,2.4,8.6
1951-12-17 18:00:00,0.22492838,0.14316444,0.0,0.6
1951-12-18 18:00:00,0.018624643,0.055343155,0.0,0.3
1951-12-19 18:00:00,0.008309456,0.03325264,0.0,0.3
1951-12-20 18:00:00,0.008309456,0.03325264,0.0,0.3
1951-12-21 18:00:00,0.0040114615,0.021032378,0.0,0.2
1951-12-22 18:00:00,0.008309456,0.03325264,0.0,0.3
1951-12-23 18:00:00,0.065902576,0.15864976,0.0,1.4
1951-12-24 18:00:00,1.2667621,0.7038055,0.0,5.1
1951-12-25 18:00:00,3.7676218,1.2193334,1.8,6.9
1951-12-26 18:00:00,1.9020057,0.8413535,0.5,5.0
1951-12-27 18:00:00,0.18051577,0.17564867,0.0,0.8
1951-12-28 18:00:00,0.0,0.0,0.0,0.0
1951-12-29 18:00:00,0.0,0.0,0.0,0.0
1951-12-30 18:00:00,0.3077364,0.1851903,0.0,0.9
1951-12-31 18:00:00,0.8590258,0.7691101,0.0,4.4
1952-01-01 18:00:00,4.877937,0.94444555,0.9,7.1
1952-01-02 18:00:00,24.99685,4.723685,11.9,34.1
1952-01-03 18:00:00,6.353868,0.8732695,3.8,9.3
1952-01-04 18:00:00,2.4289398,1.042833,0.0,5.6
1952-01-05 18:00:00,0.4094556,0.380991,0.0,1.8
1952-01-06 18:00:00,0.0042979945,0.02164794,0.0,0.2
1952-01-07 18:00:00,0.6555874,0.44258165,0.0,2.2
1952-01-08 18:00:00,0.13839541,0.17448656,0.0,1.3
1952-01-09 18:00:00,7.321203,1.7627336,1.6,11.1
1952-01-10 18:00:00,14.629513,2.7437065,8.9,20.7
1952-01-11 18:00:00,3.5530086,1.6354151,1.1,11.3
1952-01-12 18:00:00,4.438682,1.4886464,1.4,9.5
1952-01-13 18:00:00,1.4484241,0.8514805,0.1,6.6
1952-01-14 18:00:00,1.3335243,0.72451496,0.7,5.0
1952-01-15 18:00:00,0.84985673,0.5363906,0.3,2.9
1952-01-16 18:00:00,2.6954155,0.8357908,0.4,4.1
1952-01-17 18:00:00,4.6289396,1.0646949,1.9,6.9
1952-01-18 18:00:00,2.3143265,1.2861934,0.4,8.6
1952-01-19 18:00:00,3.3286533,1.280461,0.2,7.7
1952-01-20 18:00:00,15.391977,2.9828534,9.5,26.8
1952-01-21 18:00:00,3.1673353,1.7356102,0.0,7.9
1952-01-22 18:00:00,0.0,0.0,0.0,0.0
1952-01-23 18:00:00,0.0,0.0,0.0,0.0
1952-01-24 18:00:00,0.0005730659,0.00754839,0.0,0.1
1952-01-25 18:00:00,0.12550144,0.12783223,0.0,0.5
1952-01-26 18:00:00,0.046131805,0.079886705,0.0,0.3
1952-01-27 18:00:00,2.3008597,1.1318896,0.4,5.2
1952-01-28 18:00:00,1.422063,0.75333095,0.2,4.7
1952-01-29 18:00:00,0.011174785,0.036557384,0.0,0.2
1952-01-30 18:00:00,0.17020057,0.3146385,0.0,2.5
1952-01-31 18:00:00,5.196848,1.7487175,3.4,12.4
1952-02-01 18:00:00,4.29255,1.1607732,2.5,8.4
1952-02-02 18:00:00,0.7383954,0.674814,0.0,3.0
1952-02-03 18:00:00,1.0908309,0.74551314,0.0,2.8
1952-02-04 18:00:00,0.85845274,0.5253667,0.0,3.9
1952-02-05 18:00:00,0.23638968,0.40691674,0.0,2.2
1952-02-06 18:00:00,2.0137537,2.0826023,0.5,13.9
1952-02-07 18:00:00,3.8982809,1.0328404,0.2,5.7
1952-02-08 18:00:00,3.3475645,1.9633683,0.0,9.4
1952-02-09 18:00:00,5.4802294,1.4321659,0.8,10.1
1952-02-10 18:00:00,13.390831,3.0449407,2.6,22.5
1952-02-11 18:00:00,0.54842407,0.42820218,0.0,2.6
1952-02-12 18:00:00,0.13467048,0.23885164,0.0,1.2
1952-02-13 18:00:00,0.0,0.0,0.0,0.0
1952-02-14 18:00:00,0.0,0.0,0.0,0.0
1952-02-15 18:00:00,0.0,0.0,0.0,0.0
1952-02-16 18:00:00,0.026361031,0.05127259,0.0,0.3
1952-02-17 18:00:00,0.0,0.0,0.0,0.0
1952-02-18 18:00:00,0.5461318,0.55196255,0.0,2.3
1952-02-19 18:00:00,4.5638967,1.5369425,2.5,11.5
1952-02-20 18:00:00,0.78194845,0.58234847,0.0,4.0
1952-02-21 18:00:00,0.07936963,0.09411725,0.0,0.3
1952-02-22 18:00:00,0.0028653296,0.01668301,0.0,0.1
1952-02-23 18:00:00,0.23839542,0.32799426,0.0,1.3
1952-02-24 18:00:00,0.15214899,0.1535715,0.0,0.9
1952-02-25 18:00:00,0.020630373,0.066243045,0.0,0.5
1952-02-26 18:00:00,0.035530087,0.102956675,0.0,0.8
1952-02-27 18:00:00,0.0022922636,0.014965691,0.0,0.1
1952-02-28 18:00:00,0.024641834,0.06703034,0.0,0.4
1952-02-29 18:00:00,4.2851005,1.1696527,0.5,7.5
1952-03-01 18:00:00,3.1148996,0.70707136,0.5,5.0
1952-03-02 18:00:00,0.08481375,0.28116372,0.0,2.7
1952-03-03 18:00:00,0.0,0.0,0.0,0.0
1952-03-04 18:00:00,0.0,0.0,0.0,0.0
1952-03-05 18:00:00,10.02149,1.6148742,2.8,13.2
1952-03-06 18:00:00,0.065329514,0.1079967,0.0,0.4
1952-03-07 18:00:00,0.0,0.0,0.0,0.0
1952-03-08 18:00:00,0.0,0.0,0.0,0.0
1952-03-09 18:00:00,0.0060171923,0.031999458,0.0,0.2
1952-03-10 18:00:00,4.4702005,1.4485148,2.0,9.9
1952-03-11 18:00:00,2.5237823,0.4102994,1.7,4.2
1952-03-12 18:00:00,0.49340975,0.39919275,0.0,1.9
